,datetime,symbol,open,high,low,close,volume,change (%),last day change (%)
0,2023-03-03,NSE:SHERA,68.900002,69.900002,65.349998,65.449997,138000.0,,
1,2023-03-06,NSE:SHERA,65.5,67.400002,64.0,66.099998,64000.0,0.9931260959416136,
2,2023-03-08,NSE:SHERA,64.599998,65.699997,64.099998,64.699997,94000.0,-2.1180046026627766,0.9931260959416136
3,2023-03-09,NSE:SHERA,64.699997,64.949997,63.5,63.75,32000.0,-1.4683107326882816,-2.1180046026627766
4,2023-03-10,NSE:SHERA,63.75,63.799999,62.200001,62.75,18000.0,-1.5686274509803921,-1.4683107326882816
5,2023-03-13,NSE:SHERA,62.950001,63.0,60.0,61.950001,142000.0,-1.274898804780876,-1.5686274509803921
6,2023-03-14,NSE:SHERA,60.900002,61.900002,59.049999,61.299999,28000.0,-1.0492364640962646,-1.274898804780876
7,2023-03-15,NSE:SHERA,61.0,62.799999,60.099998,61.0,22000.0,-0.4893947877552163,-1.0492364640962646
8,2023-03-16,NSE:SHERA,62.799999,62.900002,61.0,61.049999,14000.0,0.08196557377049128,-0.4893947877552163
9,2023-03-17,NSE:SHERA,62.75,62.75,60.099998,60.700001,30000.0,-0.5732973066879156,0.08196557377049128
10,2023-03-20,NSE:SHERA,60.0,60.299999,59.0,60.049999,28000.0,-1.0708434749449192,-0.5732973066879156
11,2023-03-21,NSE:SHERA,61.0,61.0,60.0,60.0,132000.0,-0.08326228281868861,-1.0708434749449192
12,2023-03-22,NSE:SHERA,61.0,61.0,61.0,61.0,2000.0,1.6666666666666667,-0.08326228281868861
13,2023-03-23,NSE:SHERA,63.200001,63.200001,60.549999,61.599998,24000.0,0.9836032786885236,1.6666666666666667
14,2023-03-24,NSE:SHERA,63.5,63.5,60.650002,60.75,14000.0,-1.3798669279177564,0.9836032786885236
15,2023-03-27,NSE:SHERA,60.400002,61.049999,59.0,59.5,364000.0,-2.05761316872428,-1.3798669279177564
16,2023-03-28,NSE:SHERA,59.150002,59.900002,57.0,57.0,28000.0,-4.201680672268908,-2.05761316872428
17,2023-03-29,NSE:SHERA,58.0,59.299999,58.0,58.099998,36000.0,1.9298210526315778,-4.201680672268908
18,2023-03-31,NSE:SHERA,59.849998,60.700001,58.099998,59.5,50000.0,2.409642079505753,1.9298210526315778
19,2023-04-03,NSE:SHERA,60.5,62.200001,59.0,59.0,52000.0,-0.8403361344537815,2.409642079505753
20,2023-04-05,NSE:SHERA,59.700001,60.5,59.700001,59.799999,32000.0,1.3559305084745759,-0.8403361344537815
21,2023-04-06,NSE:SHERA,59.950001,61.400002,59.75,61.099998,18000.0,2.173911407590491,1.3559305084745759
22,2023-04-10,NSE:SHERA,63.650002,72.0,62.200001,68.800003,312000.0,12.602299921515552,2.173911407590491
23,2023-04-11,NSE:SHERA,71.0,76.0,70.300003,74.849998,310000.0,8.793597000279194,12.602299921515552
24,2023-04-12,NSE:SHERA,75.900002,76.800003,71.599998,75.699997,142000.0,1.1356032367562612,8.793597000279194
25,2023-04-13,NSE:SHERA,75.0,76.0,73.0,73.75,76000.0,-2.5759538669466475,1.1356032367562612
26,2023-04-17,NSE:SHERA,72.0,78.0,71.699997,77.849998,182000.0,5.559319322033898,-2.5759538669466475
27,2023-04-18,NSE:SHERA,78.0,80.0,77.5,78.5,132000.0,0.8349415757210432,5.559319322033898
28,2023-04-19,NSE:SHERA,80.0,86.5,79.550003,85.5,508000.0,8.9171974522293,0.8349415757210432
29,2023-04-20,NSE:SHERA,87.0,97.0,86.5,96.0,826000.0,12.280701754385964,8.9171974522293
30,2023-04-21,NSE:SHERA,97.949997,100.8,88.349998,90.650002,358000.0,-5.572914583333333,12.280701754385964
31,2023-04-24,NSE:SHERA,89.050003,94.900002,85.199997,92.800003,236000.0,2.3717605654327545,-5.572914583333333
32,2023-04-25,NSE:SHERA,92.099998,94.0,91.0,92.800003,70000.0,0.0,2.3717605654327545
33,2023-04-26,NSE:SHERA,92.099998,92.949997,87.25,87.849998,174000.0,-5.334056939631784,0.0
34,2023-04-27,NSE:SHERA,86.150002,91.699997,86.0,90.599998,64000.0,3.130335870923981,-5.334056939631784
35,2023-04-28,NSE:SHERA,91.75,91.949997,89.099998,89.599998,54000.0,-1.1037527837473022,3.130335870923981
36,2023-05-02,NSE:SHERA,91.400002,92.150002,89.0,92.150002,60000.0,2.8459866706693466,-1.1037527837473022
37,2023-05-03,NSE:SHERA,90.349998,92.949997,90.25,92.650002,42000.0,0.5425935856192385,2.8459866706693466
38,2023-05-04,NSE:SHERA,92.0,96.699997,91.150002,95.25,98000.0,2.8062578994871465,0.5425935856192385
39,2023-05-05,NSE:SHERA,96.5,101.0,95.599998,99.800003,162000.0,4.7769060367454115,2.8062578994871465
40,2023-05-08,NSE:SHERA,101.35,102.7,95.699997,97.449997,124000.0,-2.354715360078704,4.7769060367454115
41,2023-05-09,NSE:SHERA,97.0,97.650002,96.5,96.800003,58000.0,-0.6670025859518419,-2.354715360078704
42,2023-05-10,NSE:SHERA,96.0,97.5,94.0,95.5,16000.0,-1.3429782641639008,-0.6670025859518419
43,2023-05-11,NSE:SHERA,95.5,100.0,95.5,98.599998,38000.0,3.246071204188481,-1.3429782641639008
44,2023-05-12,NSE:SHERA,98.050003,111.8,98.050003,109.95,640000.0,11.511158448502204,3.246071204188481
45,2023-05-15,NSE:SHERA,111.5,114.4,111.5,113.1,150000.0,2.8649386084583823,11.511158448502204
46,2023-05-16,NSE:SHERA,114.0,114.2,109.15,110.05,74000.0,-2.696728558797522,2.8649386084583823
47,2023-05-17,NSE:SHERA,110.0,116.0,109.85,114.0,124000.0,3.589277601090416,-2.696728558797522
48,2023-05-18,NSE:SHERA,114.0,115.75,112.05,112.8,36000.0,-1.052631578947371,3.589277601090416
49,2023-05-19,NSE:SHERA,111.05,113.5,110.0,110.7,42000.0,-1.8617021276595696,-1.052631578947371
50,2023-05-22,NSE:SHERA,113.5,117.3,111.3,114.9,118000.0,3.7940379403794062,-1.8617021276595696
51,2023-05-23,NSE:SHERA,115.0,115.0,109.2,111.25,72000.0,-3.1766753698868633,3.7940379403794062
52,2023-05-24,NSE:SHERA,111.25,113.0,106.0,107.0,68000.0,-3.8202247191011236,-3.1766753698868633
53,2023-05-25,NSE:SHERA,108.0,109.15,104.0,104.1,34000.0,-2.710280373831781,-3.8202247191011236
54,2023-05-26,NSE:SHERA,105.0,105.0,100.0,102.95,52000.0,-1.104707012487984,-2.710280373831781
55,2023-05-29,NSE:SHERA,101.25,105.0,97.349998,99.800003,62000.0,-3.0597348227294794,-1.104707012487984
56,2023-05-30,NSE:SHERA,99.800003,101.9,97.0,99.449997,46000.0,-0.35070740428736014,-3.0597348227294794
57,2023-05-31,NSE:SHERA,101.95,102.1,98.5,99.150002,26000.0,-0.3016541066361174,-0.35070740428736014
58,2023-06-01,NSE:SHERA,102.0,104.0,99.5,100.0,32000.0,0.8572849045429161,-0.3016541066361174
59,2023-06-02,NSE:SHERA,102.0,103.0,99.0,99.099998,70000.0,-0.9000020000000006,0.8572849045429161
60,2023-06-05,NSE:SHERA,97.5,100.95,94.75,96.650002,74000.0,-2.472246265837461,-0.9000020000000006
61,2023-06-06,NSE:SHERA,96.949997,99.900002,96.949997,98.0,140000.0,1.3967904522133372,-2.472246265837461
62,2023-06-07,NSE:SHERA,98.349998,98.349998,94.0,95.050003,110000.0,-3.0102010204081595,1.3967904522133372
63,2023-06-08,NSE:SHERA,95.050003,99.0,92.199997,93.849998,68000.0,-1.2624986450552815,-3.0102010204081595
64,2023-06-09,NSE:SHERA,90.849998,94.849998,90.849998,91.150002,60000.0,-2.876927072497113,-1.2624986450552815
65,2023-06-12,NSE:SHERA,92.5,107.0,92.5,102.8,356000.0,12.781127530858416,-2.876927072497113
66,2023-06-13,NSE:SHERA,106.4,109.8,104.85,108.45,182000.0,5.496108949416348,12.781127530858416
67,2023-06-14,NSE:SHERA,109.3,110.1,106.0,107.3,114000.0,-1.0603964960811487,5.496108949416348
68,2023-06-15,NSE:SHERA,109.0,109.0,105.0,108.05,62000.0,0.6989748369058714,-1.0603964960811487
69,2023-06-16,NSE:SHERA,108.0,109.95,104.5,107.65,62000.0,-0.3701989819527918,0.6989748369058714
70,2023-06-19,NSE:SHERA,109.0,109.0,103.0,103.0,80000.0,-4.319554110543432,-0.3701989819527918
71,2023-06-20,NSE:SHERA,103.0,106.0,103.0,104.5,28000.0,1.4563106796116505,-4.319554110543432
72,2023-06-21,NSE:SHERA,103.3,104.0,102.0,102.7,116000.0,-1.7224880382775092,1.4563106796116505
73,2023-06-22,NSE:SHERA,107.0,107.95,103.0,103.0,38000.0,0.29211295034079565,-1.7224880382775092
74,2023-06-23,NSE:SHERA,103.65,105.55,103.25,103.3,24000.0,0.2912621359223273,0.29211295034079565
75,2023-06-26,NSE:SHERA,104.55,104.55,100.0,100.65,26000.0,-2.5653436592449097,0.2912621359223273
76,2023-06-27,NSE:SHERA,99.0,102.55,99.0,101.5,52000.0,0.8445106805762487,-2.5653436592449097
77,2023-06-30,NSE:SHERA,101.0,103.95,100.45,100.5,32000.0,-0.9852216748768473,0.8445106805762487
78,2023-07-03,NSE:SHERA,101.0,101.0,98.0,98.599998,40000.0,-1.890549253731344,-0.9852216748768473
79,2023-07-04,NSE:SHERA,102.0,102.0,98.150002,99.949997,46000.0,1.369167370571343,-1.890549253731344
80,2023-07-05,NSE:SHERA,99.949997,102.0,98.900002,99.449997,44000.0,-0.500250140077543,1.369167370571343
81,2023-07-06,NSE:SHERA,99.900002,102.0,99.0,100.75,54000.0,1.3071925985075734,-0.500250140077543
82,2023-07-07,NSE:SHERA,102.5,102.5,100.2,101.0,12000.0,0.24813895781637718,1.3071925985075734
83,2023-07-10,NSE:SHERA,103.0,109.0,102.4,106.25,102000.0,5.198019801980198,0.24813895781637718
84,2023-07-11,NSE:SHERA,105.0,107.0,104.0,106.0,42000.0,-0.2352941176470588,5.198019801980198
85,2023-07-12,NSE:SHERA,104.2,106.0,104.0,104.8,18000.0,-1.1320754716981158,-0.2352941176470588
86,2023-07-13,NSE:SHERA,103.2,103.2,99.0,99.650002,100000.0,-4.91412022900763,-1.1320754716981158
87,2023-07-14,NSE:SHERA,104.6,107.0,102.15,106.75,100000.0,7.124935130457899,-4.91412022900763
88,2023-07-17,NSE:SHERA,107.0,108.85,104.5,106.25,38000.0,-0.468384074941452,7.124935130457899
89,2023-07-18,NSE:SHERA,106.25,106.25,101.0,102.1,26000.0,-3.905882352941182,-0.468384074941452
90,2023-07-19,NSE:SHERA,103.0,103.75,100.0,100.25,46000.0,-1.8119490695396614,-3.905882352941182
91,2023-07-20,NSE:SHERA,102.55,102.55,98.0,98.949997,70000.0,-1.2967610972568617,-1.8119490695396614
92,2023-07-21,NSE:SHERA,101.8,102.95,100.0,100.0,44000.0,1.0611450549109203,-1.2967610972568617
93,2023-07-24,NSE:SHERA,100.6,102.35,99.0,100.4,58000.0,0.40000000000000563,1.0611450549109203
94,2023-07-25,NSE:SHERA,101.8,103.5,100.0,100.9,112000.0,0.49800796812749004,0.40000000000000563
95,2023-07-26,NSE:SHERA,101.0,101.0,99.550003,99.550003,28000.0,-1.3379554013875143,0.49800796812749004
96,2023-07-27,NSE:SHERA,101.0,101.95,99.0,99.699997,70000.0,0.1506720195678873,-1.3379554013875143
97,2023-07-28,NSE:SHERA,99.699997,100.7,98.0,99.25,68000.0,-0.45135106674075043,0.1506720195678873
98,2023-07-31,NSE:SHERA,101.0,101.5,98.0,98.75,100000.0,-0.5037783375314862,-0.45135106674075043
99,2023-08-01,NSE:SHERA,99.0,100.95,97.900002,98.0,82000.0,-0.7594936708860759,-0.5037783375314862
100,2023-08-02,NSE:SHERA,99.0,99.900002,96.0,96.949997,42000.0,-1.071431632653065,-0.7594936708860759
101,2023-08-03,NSE:SHERA,97.75,98.75,97.0,97.25,56000.0,0.30944095851803255,-1.071431632653065
102,2023-08-04,NSE:SHERA,97.5,98.5,96.0,98.199997,120000.0,0.9768606683804588,0.30944095851803255
103,2023-08-07,NSE:SHERA,100.1,113.0,99.400002,111.8,450000.0,13.849290647127008,0.9768606683804588
104,2023-08-08,NSE:SHERA,114.95,115.75,107.05,111.1,128000.0,-0.6261180679785356,13.849290647127008
105,2023-08-09,NSE:SHERA,111.85,113.0,102.5,107.5,772000.0,-3.240324032403236,-0.6261180679785356
106,2023-08-10,NSE:SHERA,108.0,113.5,106.0,108.0,214000.0,0.46511627906976744,-3.240324032403236
107,2023-08-11,NSE:SHERA,110.0,111.0,108.3,109.95,114000.0,1.8055555555555582,0.46511627906976744
108,2023-08-14,NSE:SHERA,109.95,111.95,108.35,110.85,72000.0,0.8185538881309607,1.8055555555555582
109,2023-08-16,NSE:SHERA,112.6,112.6,110.5,111.1,112000.0,0.22552999548940011,0.8185538881309607
110,2023-08-17,NSE:SHERA,109.5,112.5,109.5,112.0,138000.0,0.8100810081008152,0.22552999548940011
111,2023-08-18,NSE:SHERA,111.0,121.6,111.0,119.95,366000.0,7.098214285714288,0.8100810081008152
112,2023-08-21,NSE:SHERA,122.0,142.45,122.0,140.55,624000.0,17.173822426010847,7.098214285714288
113,2023-08-22,NSE:SHERA,143.8,147.8,137.0,138.14999,222000.0,-1.7075844895055203,17.173822426010847
114,2023-08-23,NSE:SHERA,136.35001,141.0,135.0,139.89999,136000.0,1.2667391434483637,-1.7075844895055203
115,2023-08-24,NSE:SHERA,143.7,143.7,138.75,141.60001,98000.0,1.2151680639862767,1.2667391434483637
116,2023-08-25,NSE:SHERA,141.0,153.95,141.0,148.95,184000.0,5.190670537382018,1.2151680639862767
117,2023-08-28,NSE:SHERA,144.5,150.0,142.0,145.89999,122000.0,-2.0476737160120755,5.190670537382018
118,2023-08-29,NSE:SHERA,145.8,153.5,145.8,150.95,136000.0,3.461281937030966,-2.0476737160120755
119,2023-08-30,NSE:SHERA,150.0,152.85001,150.0,151.35001,84000.0,0.26499503146737924,3.461281937030966
120,2023-08-31,NSE:SHERA,151.8,151.8,142.35001,145.3,88000.0,-3.9973634623479617,0.26499503146737924
121,2023-09-01,NSE:SHERA,147.7,149.89999,146.0,147.55,74000.0,1.548520302821748,-3.9973634623479617
122,2023-09-04,NSE:SHERA,148.0,148.0,145.5,146.5,18000.0,-0.7116231785835387,1.548520302821748
123,2023-09-05,NSE:SHERA,150.0,150.35001,145.5,145.5,60000.0,-0.6825938566552902,-0.7116231785835387
124,2023-09-06,NSE:SHERA,147.5,147.5,141.7,142.7,76000.0,-1.924398625429561,-0.6825938566552902
125,2023-09-07,NSE:SHERA,145.0,147.95,144.25,147.0,48000.0,3.01331464611073,-1.924398625429561
