,datetime,symbol,open,high,low,close,volume,change (%),last day change (%)
0,2023-09-28,NSE:HIGREEN,77.0,80.849998,75.449997,80.849998,2016000.0,,
1,2023-09-29,NSE:HIGREEN,84.849998,84.849998,84.849998,84.849998,102400.0,4.947433641247585,
2,2023-10-03,NSE:HIGREEN,89.050003,89.050003,89.050003,89.050003,112000.0,4.949917618147739,4.947433641247585
3,2023-10-04,NSE:HIGREEN,93.5,93.5,93.5,93.5,81600.0,4.997189051189584,4.949917618147739
4,2023-10-05,NSE:HIGREEN,98.150002,98.150002,94.050003,98.150002,1288000.0,4.973264171122995,4.997189051189584
5,2023-10-06,NSE:HIGREEN,103.05,103.05,103.05,103.05,64000.0,4.9923564953162165,4.973264171122995
6,2023-10-09,NSE:HIGREEN,108.2,108.2,97.900002,108.2,620800.0,4.997573993207187,4.9923564953162165
7,2023-10-10,NSE:HIGREEN,113.6,113.6,113.6,113.6,60800.0,4.990757855822543,4.997573993207187
8,2023-10-11,NSE:HIGREEN,119.25,119.25,119.25,119.25,20800.0,4.973591549295779,4.990757855822543
9,2023-10-12,NSE:HIGREEN,125.2,125.2,125.2,125.2,147200.0,4.989517819706501,4.973591549295779
10,2023-10-13,NSE:HIGREEN,137.7,137.7,120.05,137.7,1539200.0,9.984025559105419,4.989517819706501
11,2023-10-16,NSE:HIGREEN,145.0,151.45,141.3,149.7,806400.0,8.714596949891067,9.984025559105419
12,2023-10-17,NSE:HIGREEN,150.0,158.25,139.25,142.8,843200.0,-4.609218436873733,8.714596949891067
13,2023-10-18,NSE:HIGREEN,140.05,148.39999,133.05,136.39999,504000.0,-4.481799719887961,-4.609218436873733
14,2023-10-19,NSE:HIGREEN,136.39999,141.0,126.05,140.3,348800.0,2.85924507765727,-4.481799719887961
15,2023-10-20,NSE:HIGREEN,138.0,154.3,138.0,154.3,451200.0,9.978617248752672,2.85924507765727
16,2023-10-23,NSE:HIGREEN,161.0,169.7,158.39999,162.8,766400.0,5.508749189889825,9.978617248752672
17,2023-10-25,NSE:HIGREEN,172.0,173.5,158.0,165.3,313600.0,1.5356265356265355,5.508749189889825
18,2023-10-26,NSE:HIGREEN,160.10001,161.89999,148.8,158.0,483200.0,-4.416212946158506,1.5356265356265355
19,2023-10-27,NSE:HIGREEN,158.0,163.64999,148.3,151.10001,262400.0,-4.367082278481014,-4.416212946158506
20,2023-10-30,NSE:HIGREEN,154.8,160.8,148.0,152.8,187200.0,1.1250760340783656,-4.367082278481014
21,2023-10-31,NSE:HIGREEN,153.5,159.0,152.10001,152.60001,100800.0,-0.1308835078534122,1.1250760340783656
22,2023-11-01,NSE:HIGREEN,153.0,156.7,147.10001,148.55,120000.0,-2.6540037579289715,-0.1308835078534122
23,2023-11-02,NSE:HIGREEN,152.25,154.5,140.0,151.39999,352000.0,1.9185392123863956,-2.6540037579289715
24,2023-11-03,NSE:HIGREEN,151.39999,156.5,146.2,155.14999,214400.0,2.476882594245878,1.9185392123863956
25,2023-11-06,NSE:HIGREEN,139.64999,148.7,139.64999,140.0,684800.0,-9.764737980324718,2.476882594245878
26,2023-11-07,NSE:HIGREEN,134.0,142.5,134.0,135.64999,216000.0,-3.107149999999998,-9.764737980324718
27,2023-11-08,NSE:HIGREEN,135.10001,141.7,134.89999,137.95,153600.0,1.6955474895353742,-3.107149999999998
28,2023-11-09,NSE:HIGREEN,141.5,141.5,135.14999,136.0,67200.0,-1.413555636100028,1.6955474895353742
29,2023-11-10,NSE:HIGREEN,136.95,139.39999,134.5,134.95,54400.0,-0.7720588235294201,-1.413555636100028
30,2023-11-13,NSE:HIGREEN,140.75,140.75,136.5,136.64999,64000.0,1.259718414227502,-0.7720588235294201
31,2023-11-15,NSE:HIGREEN,141.85001,148.0,137.75,146.64999,161600.0,7.317966141087899,1.259718414227502
