,datetime,symbol,open,high,low,close,volume,change (%),last day change (%)
0,2016-07-14,NSE:GROBTEA,356.5,374.29999,356.5,374.29999,228.0,,
1,2016-07-15,NSE:GROBTEA,393.0,393.0,393.0,393.0,151.0,4.995995324498946,
2,2016-07-18,NSE:GROBTEA,412.64999,412.64999,412.64999,412.64999,50.0,4.999997455470739,4.995995324498946
3,2016-07-19,NSE:GROBTEA,433.25,433.25,433.25,433.25,1069.0,4.9921266204320025,4.999997455470739
4,2016-07-20,NSE:GROBTEA,454.79999,454.89999,454.79999,454.89999,440.0,4.997112521638777,4.9921266204320025
5,2016-07-21,NSE:GROBTEA,477.60001,477.60001,477.60001,477.60001,61.0,4.990112222249113,4.997112521638777
6,2016-07-22,NSE:GROBTEA,501.45001,501.45001,501.45001,501.45001,790.0,4.993718488406234,4.990112222249113
7,2016-07-25,NSE:GROBTEA,526.5,526.5,526.5,526.5,370.0,4.995510918426341,4.993718488406234
8,2016-07-26,NSE:GROBTEA,552.79999,552.79999,552.79999,552.79999,1230.0,4.995249762583092,4.995510918426341
9,2016-07-27,NSE:GROBTEA,580.40002,580.40002,530.54999,580.40002,2088.0,4.99276962722088,4.995249762583092
10,2016-07-28,NSE:GROBTEA,609.40002,609.40002,585.0,605.09998,827.0,4.2556786955313886,4.99276962722088
11,2016-07-29,NSE:GROBTEA,576.0,576.0,574.84998,574.84998,9.0,-4.999173855533758,4.2556786955313886
12,2016-08-01,NSE:GROBTEA,546.15002,546.15002,546.15002,546.15002,3.0,-4.992599982346685,-4.999173855533758
13,2016-08-02,NSE:GROBTEA,518.84998,518.84998,518.84998,518.84998,2.0,-4.998633891838011,-4.992599982346685
14,2016-08-03,NSE:GROBTEA,492.95001,492.95001,492.95001,492.95001,1.0,-4.9918032183406735,-4.998633891838011
15,2016-08-04,NSE:GROBTEA,468.35001,468.35001,468.35001,468.35001,14.0,-4.990364033058854,-4.9918032183406735
16,2016-08-05,NSE:GROBTEA,444.95001,444.95001,444.95001,444.95001,14.0,-4.9962633714900475,-4.990364033058854
17,2016-08-08,NSE:GROBTEA,422.75,422.75,422.75,422.75,401.0,-4.989326778529574,-4.9962633714900475
18,2016-08-09,NSE:GROBTEA,401.64999,401.64999,401.64999,401.64999,261.0,-4.991131874630396,-4.989326778529574
