,datetime,symbol,open,high,low,close,volume,change (%),last day change (%)
0,1996-01-01,NSE:INFY,0.79492188,0.79667969,0.79101563,0.79667969,204799.99981167,,
1,1996-01-02,NSE:INFY,0.79492188,0.79882813,0.79345703,0.79345703,204799.99981167,-0.404511378970894,
2,1996-01-03,NSE:INFY,0.79882813,0.79882813,0.79882813,0.79882813,102399.99990584,0.6769238656817953,-0.404511378970894
3,1996-01-04,NSE:INFY,0.79101563,0.79492188,0.79101563,0.79355469,307199.99971751,-0.6601470080929628,0.6769238656817953
4,1996-01-05,NSE:INFY,0.78417969,0.78417969,0.78417969,0.78417969,51199.99995292,-1.1813930555939405,-0.6601470080929628
5,1996-01-08,NSE:INFY,0.78417969,0.79101563,0.78515625,0.7890625,358399.99967043,0.6226646854370859,-1.1813930555939405
6,1996-01-09,NSE:INFY,0.7890625,0.78125,0.77148438,0.78027344,870399.9991996,-1.1138610693069326,0.6226646854370859
7,1996-01-10,NSE:INFY,0.78027344,0.77539063,0.77148438,0.7734375,358399.99967043,-0.8760954364921077,-1.1138610693069326
8,1996-01-11,NSE:INFY,0.77929688,0.79101563,0.7734375,0.79101563,819199.99924669,2.272727919191915,-0.8760954364921077
9,1996-01-12,NSE:INFY,0.78710938,0.78710938,0.78125,0.78662109,358399.99967043,-0.5555566582167216,2.272727919191915
10,1996-01-15,NSE:INFY,0.77636719,0.78515625,0.77636719,0.77783203,307199.99971751,-1.1173181232656773,-0.5555566582167216
11,1996-01-16,NSE:INFY,0.77783203,0.78125,0.71289063,0.78125,358399.99967043,0.4394226347300191,-1.1173181232656773
12,1996-01-17,NSE:INFY,0.78125,0.78320313,0.77148438,0.77382813,767999.99929377,-0.9499993600000067,0.4394226347300191
13,1996-01-18,NSE:INFY,0.77382813,0.77636719,0.76953125,0.77636719,204799.99981167,0.328116787380169,-0.9499993600000067
14,1996-01-19,NSE:INFY,0.77148438,0.77148438,0.76806641,0.76855469,511999.99952918,-1.0062893049357224,0.328116787380169
15,1996-01-22,NSE:INFY,0.77148438,0.77636719,0.77148438,0.77636719,204799.99981167,1.016518421089851,-1.0062893049357224
16,1996-01-23,NSE:INFY,0.76757813,0.78125,0.76757813,0.77392578,665599.99938793,-0.31446589081127674,1.016518421089851
17,1996-01-24,NSE:INFY,0.77392578,0.77050781,0.75292969,0.77050781,409599.99962334,-0.44164054077640263,-0.31446589081127674
18,1996-01-25,NSE:INFY,0.77099609,0.77099609,0.76757813,0.76757813,102399.99990584,-0.38022716473179496,-0.44164054077640263
19,1996-01-29,NSE:INFY,0.765625,0.765625,0.76318359,0.76318359,102399.99990584,-0.5725202201891744,-0.38022716473179496
20,1996-01-30,NSE:INFY,0.76318359,0.77539063,0.77148438,0.77246094,1433599.9986817,1.2156118293895657,-0.5725202201891744
21,1996-01-31,NSE:INFY,0.77246094,0.78125,0.76757813,0.78125,460799.99957626,1.137799925521155,1.2156118293895657
22,1996-02-01,NSE:INFY,0.78125,0.81054688,0.78125,0.81054688,819199.99924669,3.750000639999996,1.137799925521155
23,1996-02-02,NSE:INFY,0.81054688,0.83984375,0.81054688,0.83974609,2355199.99783422,3.602408536814062,3.750000639999996
24,1996-02-05,NSE:INFY,0.83974609,0.84179688,0.82041016,0.83984375,819199.99924669,0.011629705831675788,3.602408536814062
25,1996-02-06,NSE:INFY,0.83984375,0.88378906,0.83984375,0.859375,1382399.99872878,2.3255813953488373,0.011629705831675788
26,1996-02-07,NSE:INFY,0.859375,0.84375,0.83398438,0.83652344,972799.99910544,-2.6590906181818172,2.3255813953488373
27,1996-02-08,NSE:INFY,0.84960938,0.88867188,0.84960938,0.88867188,767999.99929377,6.233948447397955,-2.6590906181818172
28,1996-02-09,NSE:INFY,0.88867188,0.92773438,0.83007813,0.92255859,1382399.99872878,3.8131858071170193,6.233948447397955
29,1996-02-12,NSE:INFY,0.92255859,0.93554688,0.90820313,0.91210938,819199.99924669,-1.1326337550008598,3.8131858071170193
30,1996-02-13,NSE:INFY,0.9375,0.95703125,0.9375,0.95703125,2047999.99811672,4.925052958012561,-1.1326337550008598
31,1996-02-14,NSE:INFY,0.95703125,1.00097656,0.95117188,0.99316406,972799.99910544,3.7755099428571444,4.925052958012561
32,1996-02-15,NSE:INFY,0.99316406,1.00585938,0.95703125,1.00253906,2201599.99797547,0.9439528047359982,3.7755099428571444
33,1996-02-16,NSE:INFY,1.00253906,1.015625,0.96533203,1.00537109,2764799.99745757,0.28248575172721807,0.9439528047359982
34,1996-02-19,NSE:INFY,1.00537109,0.98632813,0.98242188,0.98457031,1023999.99905836,-2.0689654006263463,0.28248575172721807
